model_year,brand,model,type,miles_per_gallon,premium_version,msrp,collection_car
2022,MINI,Convertible Cooper,Convertible,28.0,0,30000.0,0
2011,Audi,TTS 2.0T Premium Plus,Coupe,20.0,1,46900.0,0
2011,Chevrolet,Equinox LT,SUV,22.0,0,24500.0,0
2020,Tesla,Model 3 Long Range,Sedan,130.0,1,49990.0,0
2021,Ford,Mustang V6,Coupe,21.0,0,27000.0,0
2023,BMW,M5 Base,Sedan,18.0,1,104000.0,0
2017,Tesla,Model X Base,SUV,90.0,1,82800.0,1
2006,Hyundai,Tucson SE,SUV,20.0,0,23000.0,0
2023,Maserati,MC20 MC20,Coupe,24.0,1,210000.0,1
2018,Porsche,911 Targa 4 GTS,Convertible,20.0,1,136000.0,1
2021,Chevrolet,Blazer Premier,SUV,20.0,1,47495.0,0
2011,Ford,Taurus SHO,Sedan,18.0,1,35170.0,0
2018,Ferrari,488 GTB Base,Coupe,15.0,0,250000.0,1
2021,Kia,Sportage SX Turbo,SUV,23.0,1,32500.0,0
2013,Mercedes-Benz,G-Class G 550 4MATIC,SUV,13.0,1,120000.0,1
2021,Toyota,F-150 XLT,Pickup,21.0,0,33200.0,0
2021,GMC,Sierra 1500 SLT,Pickup,22.0,1,53100.0,0
2018,Hyundai,Tucson Limited,SUV,25.0,1,30850.0,0
2022,GMC,Sierra 2500 AT4,Pickup,17.0,1,59900.0,0
2008,Subaru,Impreza WRX,Sedan,20.0,1,26995.0,0
2018,Volkswagen,Golf R 4-Door w/DCC & Navigation,Hatchback,24.0,1,39900.0,0
2000,Honda,CR-V EX,SUV,24.0,0,24000.0,0
2016,Land,Rover LR2 HSE,SUV,20.0,1,42000.0,0
2012,BMW,740 i,Sedan,22.0,1,82000.0,0
2007,Mazda,CX-9 Grand Touring,SUV,20.0,1,36570.0,0
2007,Nissan,Pathfinder S,SUV,15.0,0,29000.0,0
2012,Chevrolet,Express 1500 Work Van,Van,16.0,0,29900.0,0
2020,BMW,M760 M760i xDrive,Sedan,16.0,1,157700.0,0
2015,Chevrolet,Malibu Limited LT,Sedan,25.0,0,23000.0,0
2019,Alfa,Romeo Giulia Base,Sedan,24.0,0,39900.0,0
2015,Toyota,Supra 3.0 Premium,Coupe,25.0,1,50000.0,0
2011,Audi,Cayman Base,Coupe,20.0,0,50000.0,0
2022,Ford,Mustang GT Premium,Coupe,20.0,1,45000.0,0
2013,Porsche,Cayenne S,SUV,18.0,1,67000.0,0
2017,Chevrolet,Express 3500 Base,Van,14.0,0,33900.0,0
2004,Jeep,Wrangler SE,SUV,17.0,0,20000.0,0
2016,Lexus,GX 460 Luxury,SUV,15.0,1,64610.0,0
1994,Mazda,Protege DX,Sedan,30.0,0,15000.0,0
2023,Maserati,Levante Modena,SUV,18.0,1,80000.0,0
2014,Mercedes-Benz,S-Class S 580 4MATIC,Sedan,18.0,1,96000.0,0
2007,Audi,911 Carrera S,Coupe,19.0,0,84000.0,1
2023,Mercedes-Benz,AMG GT AMG GT S,Coupe,18.0,1,136000.0,0
2020,Chevrolet,Tahoe LT,SUV,18.0,1,60300.0,0
2003,Porsche,911 Carrera Cabriolet,Convertible,20.0,1,70000.0,1
2012,RAM,1500 Sport,Pickup,14.0,0,42000.0,0
2019,Land,Rover Range Rover HSE SWB,SUV,21.0,1,85000.0,0
2022,Mercedes-Benz,SL-Class SL600 Roadster,Convertible,18.0,1,120000.0,1
2014,Audi,A4 2.0T Premium Plus quattro,Sedan,28.0,1,37100.0,0
2021,Acura,RDX w/A-Spec Package,SUV,24.0,1,46975.0,0
2022,Mazda,CX-30 Premium Package,SUV,24.0,1,28500.0,0
2016,BMW,228 i,Coupe,24.0,0,31900.0,0
2005,Toyota,Highlander Limited,SUV,20.0,1,30000.0,0
2015,Chevrolet,Cruze LTZ,Sedan,26.0,0,24400.0,0
2018,Porsche,911 GT3,Coupe,15.0,1,144000.0,1
2002,Mazda,MX-5 Miata Club,Convertible,24.0,0,25000.0,1
2013,Cadillac,CTS 2.0L Turbo Luxury,Sedan,22.0,0,45100.0,0
2004,Mercedes-Benz,CLS-Class CLS500,Sedan,20.0,1,69000.0,0
2012,Lincoln,MKT Base,SUV,16.0,1,45995.0,0
2016,Honda,Civic EX,Sedan,31.0,0,22900.0,0
2014,Dodge,Charger Scat Pack,Sedan,22.0,1,38995.0,0
2009,Jeep,Wrangler Sport,SUV,15.0,0,24000.0,0
2022,Ford,Expedition Max XLT,SUV,18.0,0,61000.0,0
2020,BMW,530 i,Sedan,30.0,1,55000.0,0
2019,Jeep,Wrangler Sahara Altitude,SUV,21.0,1,43000.0,0
2022,Acura,Integra w/A-Spec Tech Package,Hatchback,30.0,1,32000.0,0
2018,Ford,F-250 Lariat,Pickup,18.0,1,50000.0,0
2013,Maserati,GranTurismo Base,Coupe,13.0,0,135000.0,1
2009,Volkswagen,Jetta SportWagen SE,Hatchback,25.0,0,24000.0,0
2011,Mitsubishi,Eclipse Spyder GT,Convertible,20.0,1,30999.0,0
2010,Lexus,IS 250 Base,Sedan,22.0,0,34000.0,0
2014,Mercedes-Benz,GL-Class GL 550 4MATIC,SUV,16.0,1,88900.0,0
2011,Ford,Transit-350 XL,Van,0.0,0,0.0,0
2012,Porsche,Cayman S,Coupe,20.0,1,60000.0,0
2013,Ford,F-150 XLT,Pickup,15.0,0,32160.0,0
2020,Lexus,ES 350 Base,Sedan,22.0,0,40000.0,0
2022,Mercedes-Benz,AMG GLE AMG GLE 63 S-Model 4MATIC,SUV,17.0,1,114000.0,1
2017,Chevrolet,Tahoe LT,SUV,18.0,0,60000.0,0
2013,Suzuki,SX4 Base,Hatchback,25.0,0,19400.0,0
2007,Honda,Fit Sport,Hatchback,28.0,0,17000.0,0
2020,Audi,A8 L 55,Sedan,22.0,1,86000.0,0
2001,Dodge,Ram 2500 Laramie Quad Cab,Pickup,12.0,0,33995.0,0
2000,Ford,Excursion XLT 4WD,SUV,12.0,0,40000.0,0
2023,Cadillac,Escalade Premium Luxury Platinum,SUV,17.0,1,89500.0,0
2019,Toyota,Tacoma TRD Pro,Pickup,18.0,1,45000.0,0
2019,Jaguar,F-PACE S,SUV,23.0,1,63600.0,0
2012,Cadillac,Escalade Platinum,SUV,14.0,1,74000.0,0
2015,Hyundai,Santa Fe SE,SUV,24.0,0,31000.0,0
2004,Toyota,Sequoia SR5,SUV,14.0,0,37770.0,0
2007,Lexus,ES 350 Base,Sedan,21.0,0,34500.0,0
2021,Ford,Mustang Shelby GT500,Coupe,15.0,1,70000.0,1
2005,Jeep,Wrangler SE,SUV,16.0,0,21500.0,0
2018,Lexus,NX 300 Base,SUV,24.0,0,36000.0,0
2023,Land,Rover Discovery Sport SE R-Dynamic,SUV,22.0,1,45000.0,0
2021,Acura,RDX w/Advance Package,SUV,24.0,1,47000.0,0
2018,Lamborghini,Urus Base,SUV,14.0,0,200000.0,0
2015,Audi,A6 3.0 TDI Premium Plus,Sedan,24.0,1,60900.0,0
2010,Mercedes-Benz,E-Class E 350,Sedan,20.0,0,52500.0,0
2021,Chevrolet,Traverse Premier,SUV,18.0,1,53000.0,0
2013,Mercedes-Benz,Sprinter 2500,Minivan,25.0,0,35000.0,0
2019,Jaguar,F-TYPE V6 S,Coupe,20.0,0,67000.0,0
2011,Chevrolet,Suburban 1500 LT,SUV,15.0,0,48790.0,0
2020,Acura,TLX PMC Edition,Sedan,20.0,1,50000.0,0
2017,Kia,Telluride SX,SUV,20.0,1,45000.0,0
2022,Tesla,Model S Long Range,Sedan,120.0,1,94990.0,0
2017,Chevrolet,Avalanche 1500 LT,Pickup,18.0,0,41000.0,0
2023,Land,Rover Range Rover Velar P380 S,SUV,20.0,1,65700.0,0
2022,Ford,Explorer Limited,SUV,24.0,1,46755.0,0
2019,Hyundai,Santa Fe SE,SUV,22.0,0,29000.0,0
2009,Mercedes-Benz,SL-Class SL 550,Convertible,16.0,1,106000.0,1
2016,Mercedes-Benz,E-Class E 550,Sedan,21.0,1,67500.0,0
2003,Mercedes-Benz,SL-Class SL600 Roadster,Convertible,15.0,1,138000.0,1
2009,BMW,300 S,Sedan,20.0,1,35000.0,0
2018,Chevrolet,Cruze LS,Sedan,30.0,0,20000.0,0
2013,Audi,Q7 3.0T Premium Plus,SUV,21.0,1,60000.0,0
2014,Ford,Edge Titanium,SUV,20.0,1,34200.0,0
2018,Audi,A3 2.0T Premium,Sedan,28.0,0,34000.0,0
2021,Mercedes-Benz,E-Class E 300 4MATIC,Sedan,24.0,1,54500.0,0
2014,Toyota,4Runner Limited Nightshade,SUV,17.0,1,43000.0,0
2005,Nissan,Altima 2.5 SL,Sedan,26.0,0,23500.0,0
2013,Nissan,350Z Touring,Coupe,18.0,1,34000.0,0
2010,Dodge,Challenger R/T,Coupe,16.0,0,31000.0,1
2017,Lamborghini,Urus Pearl Capsule,SUV,12.0,1,218000.0,0
2021,Lexus,RX 350 Base,SUV,20.0,0,45000.0,0
2008,Acura,MDX 3.7L Advance,SUV,18.0,1,52000.0,0
2001,Dodge,Dakota Sport,Pickup,15.0,0,20000.0,0
2009,Kia,Sportage LX,SUV,20.0,0,21500.0,0
2005,Cadillac,S2000 Base,Sedan,20.0,0,30000.0,0
2009,Jeep,Liberty Limited,SUV,20.0,1,34600.0,0
2022,GMC,Sierra 2500 Denali,Pickup,15.0,1,85000.0,0
2017,Ford,Expedition Max XLT,SUV,18.0,0,50000.0,0
2023,Toyota,Sequoia SR5,SUV,20.0,0,58900.0,0
2019,Lamborghini,Aventador SVJ Base,Coupe,10.0,1,517770.0,1
2016,Ford,Focus RS Base,Hatchback,24.0,1,36000.0,1
2014,BMW,M5 Base,Sedan,15.0,1,90000.0,0
2018,Jaguar,F-TYPE,Coupe,20.0,0,61000.0,1
2011,Maserati,Ghibli Base,Sedan,15.0,0,75000.0,0
2022,Audi,A6 55 Prestige,Sedan,24.0,1,73500.0,0
2016,Volkswagen,CC 2.0T Sport,Sedan,24.0,0,32000.0,0
2017,Porsche,718 Boxster GTS,Convertible,20.0,1,81100.0,0
2022,Nissan,GT-R Premium,Coupe,16.0,1,115000.0,1
2013,Audi,S4 3.0 Prestige,Sedan,22.0,1,50000.0,0
2009,Audi,A4 2.0T Premium,Sedan,24.0,1,35000.0,0
2016,Land,Rover Range Rover Evoque S,SUV,24.0,0,41995.0,0
2015,Mercedes-Benz,S-Class S 560 4MATIC,Sedan,17.0,1,96000.0,0
2019,Audi,A6 2.0T Sport,Sedan,29.0,0,59900.0,0
2021,Acura,TLX A-Spec,Sedan,22.0,1,45000.0,0
2003,Jeep,Wrangler X,SUV,16.0,0,22000.0,0
2012,Jeep,Liberty Sport,SUV,20.0,0,24000.0,0
2022,Mercedes-Benz,E-Class AMG E 53,Sedan,21.0,1,74700.0,0
2014,Acura,ILX Technology Plus Package,Sedan,24.0,0,30700.0,0
2013,Cadillac,CTS Premium,Sedan,18.0,1,50900.0,0
2002,Lincoln,Navigator Base,SUV,12.0,0,51000.0,1
2004,Ford,Mustang Boss 302,Coupe,20.0,1,40000.0,1
2022,Mazda,Mazda3 FWD w/Premium Package,Sedan,28.0,1,30000.0,0
2021,Jeep,Wrangler Sport,SUV,20.0,0,30000.0,0
2019,Toyota,Tundra Hybrid TRD Pro,Pickup,13.0,1,52000.0,0
2008,Volvo,S80 3.2,Sedan,19.0,0,42000.0,0
2013,Land,Rover Range Rover Evoque Base,SUV,28.0,0,41000.0,0
2022,Tesla,Model 3 Standard Range Plus,Sedan,4.0,0,39990.0,0
1999,Land,Rover Discovery SE,SUV,15.0,0,35000.0,0
2013,Toyota,Highlander XLE,SUV,20.0,0,38700.0,0
2021,Mercedes-Benz,GLE 350 GLE 350,SUV,21.0,1,55000.0,0
2012,Maserati,GranTurismo Base,Coupe,13.0,1,134000.0,0
2019,Jaguar,XE 35t Premium,Sedan,21.0,1,44900.0,0
2005,Chevrolet,Colorado Z85,Pickup,19.0,0,21000.0,0
2020,Nissan,Murano SL,SUV,20.0,1,44000.0,0
2019,Ford,Explorer Platinum,SUV,20.0,1,55000.0,0
2019,Cadillac,Escalade ESV Premium Luxury Platinum,SUV,15.0,1,98890.0,0
2007,Ford,Transit Connect XLT,Minivan,21.0,0,20000.0,0
2020,Tesla,Model 3 Performance,Sedan,124.0,1,59990.0,0
2013,Bentley,Continental GTC Base,Convertible,15.0,1,220000.0,1
2014,Chevrolet,Camaro 2SS,Coupe,18.0,1,40000.0,0
2013,Nissan,Juke SL,SUV,28.0,1,24980.0,0
2022,RAM,1500 Rebel,Pickup,22.0,0,45800.0,0
2022,Audi,S8 4.0T quattro,Sedan,17.0,1,120000.0,0
2014,RAM,1500 Sport,Pickup,15.0,1,40000.0,0
2015,GMC,Yukon Denali,SUV,15.0,1,74995.0,0
2019,INFINITI,G37 x,Sedan,20.0,1,42000.0,0
2019,Honda,CR-V Touring,SUV,28.0,1,33500.0,0
2011,Lexus,4Runner SR5,SUV,17.0,0,30500.0,0
2018,Ford,2500 SLT,Pickup,20.0,0,45000.0,0
2022,Kia,Seltos S,SUV,29.0,0,25000.0,0
2022,Audi,S4 3.0T Premium Plus,Sedan,25.0,1,60000.0,0
2016,Mercedes-Benz,AMG GT R,Coupe,15.0,1,162900.0,1
2003,Ford,Mustang Base,Coupe,20.0,0,19995.0,0
2018,RAM,3500 Laramie,Pickup,10.0,1,50000.0,0
2020,Volvo,S60 B5 Inscription,Sedan,28.0,1,47000.0,0
2016,Hyundai,Genesis Coupe 3.8 Track,Coupe,16.0,1,29900.0,0
2019,Toyota,Tundra Limited,Pickup,15.0,1,45500.0,0
2018,Chevrolet,Tahoe Premier,SUV,20.0,1,68400.0,0
2004,Chevrolet,Silverado 1500 LT Crew Cab,Pickup,15.0,0,29000.0,0
2003,Porsche,911 Carrera,Coupe,20.0,0,70000.0,1
2021,Mercedes-Benz,AMG GLC 43 AMG GLC 43,SUV,20.0,1,68000.0,0
2008,Cadillac,DTS Luxury II,Sedan,24.0,0,55800.0,0
2022,BMW,X1 sDrive28i,SUV,26.0,0,35900.0,0
2020,Ford,Explorer Limited,SUV,24.0,1,52000.0,0
2020,Cadillac,CT5-V Blackwing,Sedan,16.0,1,84990.0,1
2007,Toyota,Sequoia SR5,SUV,14.0,0,34000.0,0
2012,Cadillac,CTS Performance,Sedan,19.0,0,49475.0,0
2023,Mercedes-Benz,GLC 300 GLC 300,SUV,24.0,1,45000.0,0
2009,Jeep,Wrangler Unlimited Sport,SUV,15.0,0,27000.0,0
2023,Land,Rover Discovery S,SUV,20.0,0,58000.0,0
2013,Volkswagen,Jetta SportWagen SE,Hatchback,30.0,0,24000.0,0
2010,Porsche,Cayenne Base,SUV,16.0,0,49000.0,0
2017,McLaren,570S Base,Coupe,20.0,1,192000.0,0
2016,Cadillac,CTS 2.0L Turbo Luxury,Sedan,25.0,0,45000.0,0
2018,Land,Rover Range Rover Sport SVR,SUV,20.0,1,113600.0,1
2010,Rolls-Royce,Cullinan,SUV,12.0,1,330000.0,1
2015,Karma,Revero Base,Sedan,30.0,1,130000.0,1
2014,Jeep,Wrangler Rubicon Hard Rock,SUV,21.0,1,41995.0,0
2022,Acura,MDX w/Technology Package,SUV,21.0,1,57000.0,0
2021,BMW,540 i xDrive,Sedan,25.0,1,75000.0,0
2014,Toyota,Tundra SR5,Pickup,15.0,0,35000.0,0
2021,Chevrolet,Trailblazer LS,SUV,29.0,0,25700.0,0
2010,Toyota,Tundra Platinum,Pickup,16.0,1,38000.0,0
2008,Subaru,Impreza WRX STI,Sedan,20.0,1,34995.0,1
2016,BMW,550 i xDrive,Sedan,20.0,1,70000.0,0
2018,Land,Rover Range Rover Sport Supercharged Dynamic,SUV,22.0,1,83600.0,0
2020,Acura,RDX PMC Edition,SUV,25.0,1,46000.0,0
2018,Bentley,Bentayga V8,SUV,14.0,1,165000.0,0
2014,Cadillac,XTS Luxury,Sedan,18.0,0,60000.0,0
2007,Toyota,4Runner Limited,SUV,17.0,1,36000.0,0
2014,Jaguar,F-PACE 35t Premium,SUV,20.0,1,50000.0,0
2004,Acura,TSX Base,Sedan,24.0,0,28900.0,0
2023,Mercedes-Benz,AMG G 63 Base,SUV,13.0,1,157900.0,1
2019,Ford,Mustang V6 Premium,Coupe,16.0,1,30700.0,0
2013,Ford,Transit Connect XLT,Minivan,22.0,0,25000.0,0
1998,Ford,Mustang GT Premium,Coupe,16.0,1,21500.0,0
2007,Chevrolet,Corvette Grand Sport,Coupe,18.0,1,60000.0,1
2013,Porsche,Panamera 4,Sedan,18.0,0,84000.0,0
2016,Cadillac,XTS Luxury,Sedan,28.0,1,47000.0,0
2009,Mercedes-Benz,E-Class E 400 4MATIC,Sedan,18.0,0,57900.0,0
2008,Chevrolet,Silverado 2500 LTZ H/D Extended Cab,Pickup,15.0,1,35000.0,0
2010,Audi,S4 3.0T Premium Plus,Sedan,18.0,1,50000.0,0
2012,Lexus,RX 350 Base,SUV,18.0,0,41000.0,0
2022,Jeep,Wagoneer Series II 4x4,SUV,20.0,1,87000.0,0
2018,Acura,TLX V6 Advance,Sedan,23.0,1,44800.0,0
2012,Porsche,911 Carrera,Coupe,19.0,1,82500.0,1
2015,Ford,F-250 XLT Crew Cab Super Duty,Pickup,18.0,0,40000.0,0
2003,Jeep,Wrangler Unlimited,SUV,16.0,0,25000.0,0
2009,Chevrolet,Silverado 1500 Hybrid 1HY,Pickup,20.0,0,41000.0,0
2004,Toyota,Sequoia TRD Pro,SUV,13.0,0,38500.0,0
2022,Lamborghini,Aventador SVJ Base,Coupe,9.0,1,517770.0,1
2016,MINI,Countryman Cooper S ALL4,SUV,25.0,0,30000.0,0
2015,Ford,Edge Titanium,SUV,20.0,1,40000.0,0
2018,RAM,1500 Limited,Pickup,20.0,1,55000.0,0
2018,Lexus,LC 500 Base,Coupe,19.0,0,92000.0,0
2012,Cadillac,Escalade Premium,SUV,14.0,1,73400.0,0
2018,GMC,Sierra 2500 Denali,Pickup,16.0,1,68000.0,0
2014,Land,Rover Range Rover Sport 5.0L Supercharged Dynamic,SUV,14.0,1,95000.0,0
2023,Lexus,RX 350 F Sport,SUV,22.0,1,54800.0,0
2009,Chevrolet,Wrangler Sahara,SUV,14.0,0,29300.0,0
2017,Buick,CTS 3.6L Premium Luxury,Sedan,18.0,1,60000.0,0
2014,Ford,E350 Super Duty XLT,Van,10.0,0,35000.0,0
2004,Ford,F-150 Heritage XL SuperCab Flareside,Pickup,15.0,0,24800.0,0
2012,Chevrolet,Tahoe LT,SUV,16.0,0,56000.0,0
2018,Lincoln,Navigator Reserve,SUV,21.0,1,74900.0,0
2021,Acura,MDX w/Technology Package,SUV,21.0,1,60000.0,0
2016,GMC,Yukon SLT,SUV,18.0,1,61000.0,0
2015,RAM,2500 SLT,Pickup,15.0,0,45500.0,0
2016,Porsche,740 i,Sedan,0.0,0,0.0,0
2012,Toyota,Prius Two,Hatchback,51.0,0,24000.0,0
2012,Chevrolet,Camaro 2LT,Coupe,18.0,0,30850.0,0
2022,Tesla,Model 3 Performance,Sedan,120.0,1,59990.0,0
2020,Mercedes-Benz,S-Class S 550 4MATIC,Sedan,18.0,1,95500.0,0
2023,Kia,Sorento LX,SUV,24.0,0,30000.0,0
2023,Audi,RS 5 2.9T,Coupe,20.0,1,75000.0,0
2002,Ford,Ranger XLT SuperCab,Pickup,18.0,0,22905.0,0
2005,Toyota,4Runner SR5,SUV,16.0,0,28500.0,0
2003,Nissan,Armada LE,SUV,13.0,0,46000.0,0
2012,Jeep,Wrangler Rubicon,SUV,21.0,1,36000.0,1
2017,Mercedes-Benz,S-Class S 550 4MATIC,Sedan,18.0,1,101400.0,0
2007,BMW,325 xi,Sedan,26.0,0,32900.0,0
2017,BMW,428 i xDrive SULEV,Coupe,28.0,1,50000.0,0
2010,Nissan,NV200 S,Minivan,24.0,0,19000.0,0
2018,Hyundai,Genesis 3.8,Sedan,18.0,1,62000.0,0
2020,Chevrolet,Camaro LT1,Coupe,22.0,0,34300.0,0
2017,Chevrolet,Silverado 1500 LT Trail Boss,Pickup,18.0,0,45000.0,0
1998,BMW,Z4 2.5i,Convertible,24.0,0,35000.0,0
2010,BMW,330 i xDrive,Sedan,20.0,1,35000.0,0
2018,Porsche,911 Carrera,Coupe,20.0,0,90000.0,0
2019,Jeep,Wrangler Unlimited 4xe Sahara,SUV,22.0,1,49495.0,0
2016,Mercedes-Benz,AMG GT AMG GT,Coupe,16.0,1,130000.0,1
2013,Jaguar,XK Base,Coupe,22.0,1,83500.0,0
2006,Jeep,Liberty Renegade,SUV,18.0,0,26200.0,0
2018,Toyota,Tundra SR,Pickup,13.0,0,32800.0,0
2010,Chevrolet,Malibu 1LT,Sedan,20.0,0,24000.0,0
2018,Ford,Expedition Max King Ranch,SUV,23.0,1,74995.0,0
2013,Mercedes-Benz,SL-Class SL500 Roadster,Convertible,20.0,1,100000.0,1
2000,Toyota,Camry Solara SLE V6,Coupe,20.0,1,25000.0,0
2017,Ferrari,GTC4Lusso T,Coupe,16.0,1,250000.0,1
2016,Ford,F-250 XL,Pickup,20.0,0,33500.0,0
2014,Porsche,Boxster Black Edition,Convertible,20.0,1,59800.0,0
2022,Chevrolet,Traverse High Country,SUV,20.0,1,59500.0,0
2013,Ford,E150 XLT,Minivan,15.0,0,32000.0,0
2014,Nissan,Rogue SL,SUV,26.0,0,28990.0,0
2003,Ford,Excursion Limited,SUV,12.0,1,50000.0,0
2013,Lexus,GX 460 Base,SUV,15.0,0,52800.0,0
2011,Ferrari,X6 M Base,SUV,12.0,1,100000.0,1
2018,Audi,Q5 S line Premium Plus,SUV,24.0,1,50000.0,0
2019,Jeep,Wrangler Unlimited Rubicon,SUV,22.0,1,42000.0,0
2007,Bentley,Continental GT Base,Coupe,12.0,1,189800.0,1
2017,Land,Rover Range Rover Evoque SE Premium,SUV,24.0,1,45000.0,0
2019,Chevrolet,Colorado ZR2,Pickup,17.0,1,43300.0,0
2017,Mercedes-Benz,M-Class ML 350 4MATIC,SUV,22.0,0,53000.0,0
2023,Land,Rover Range Rover P525 Westminster,SUV,18.0,1,104500.0,0
2011,Mercedes-Benz,CLS-Class CLS 550,Sedan,17.0,1,72000.0,0
2021,BMW,740 i,Sedan,24.0,1,86500.0,0
2017,Lincoln,MKC Reserve,SUV,25.0,1,38700.0,0
2018,GMC,Yukon XL Denali,SUV,16.0,1,75000.0,0
2015,Mercedes-Benz,E-Class E 400 4MATIC,Sedan,24.0,1,58750.0,0
2000,Jaguar,XK Base,Coupe,18.0,0,85000.0,1
2007,Ford,Expedition XLT,SUV,14.0,0,36500.0,0
2014,Lincoln,MKZ Hybrid Base,Sedan,38.0,0,35400.0,0
2015,Toyota,Camry Hybrid Base,Sedan,39.0,0,24100.0,0
2021,Land,Rover Range Rover Westminster SWB,SUV,18.0,1,150000.0,0
2022,Honda,Civic LX,Sedan,33.0,0,22750.0,0
2007,Mercedes-Benz,C-Class C 300 4MATIC Sport,Sedan,20.0,0,33000.0,0
2014,Nissan,Pathfinder S,SUV,20.0,0,29390.0,0
2021,Bentley,Bentayga Azure First Edition,SUV,18.0,1,246800.0,0
2018,Porsche,718 Cayman GT4,Coupe,20.0,1,100000.0,1
2017,BMW,X5 xDrive35i,SUV,21.0,1,57000.0,0
2017,Scion,tC Anniversary Edition,Coupe,23.0,1,25000.0,0
2016,RAM,1500 Sport,Pickup,16.0,1,40000.0,0
2014,Chevrolet,Malibu Limited LT,Sedan,25.0,0,22000.0,0
2015,Kia,Optima EX,Sedan,27.0,0,23500.0,0
2020,Dodge,Charger SRT Hellcat Widebody,Sedan,12.0,1,69995.0,1
2016,Porsche,Cayman S,Coupe,20.0,1,67500.0,0
2020,Lexus,RX 350 F SPORT Appearance,SUV,20.0,1,48100.0,0
2019,Aston,Martin DBX Base,SUV,18.0,1,200000.0,0
2005,Jeep,Liberty Sport,SUV,18.0,0,24000.0,0
2014,Lexus,CT 200h Premium,Hatchback,43.0,1,32000.0,0
1997,Ford,Mustang Bullitt,Coupe,19.0,0,25000.0,1
2013,Maserati,Ghibli S Q4,Sedan,15.0,1,75000.0,0
2020,Land,Rover Range Rover 5.0L Supercharged Autobiography LWB,SUV,18.0,1,210000.0,0
2016,Ford,Utility Police Interceptor Base,SUV,16.0,0,31000.0,0
2005,Mercedes-Benz,SL-Class SL 550,Convertible,17.0,1,114600.0,0
2018,Audi,A7 3.0T Premium,Sedan,20.0,1,68300.0,0
2018,Audi,RS 7 4.0T Performance Prestige,Sedan,24.0,1,115000.0,0
2019,Mercedes-Benz,AMG GLC 43 AMG GLC 43,SUV,20.0,1,73400.0,0
2006,Jeep,Wrangler Unlimited Sport,SUV,15.0,0,25000.0,1
2008,Audi,S4 Base,Sedan,17.0,0,44000.0,0
2000,Lincoln,Eurovan MV,Minivan,15.0,0,25000.0,0
2003,Pontiac,Solstice GXP,Convertible,20.0,1,30000.0,0
2010,Land,Rover LR2 HSE,SUV,18.0,1,38500.0,0
2021,Mercedes-Benz,AMG G 63 4MATIC,SUV,13.0,1,157900.0,1
2016,BMW,M3 Competition xDrive,Sedan,21.0,1,69900.0,1
2018,GMC,Terrain Denali,SUV,24.0,1,39500.0,0
2021,Chevrolet,Silverado 1500 Custom Trail Boss,Pickup,20.0,0,50000.0,0
2017,Mazda,CX-9 Signature,SUV,22.0,1,44515.0,0
2006,Dodge,Ram 2500 SLT Quad Cab,Pickup,15.0,0,29500.0,0
2018,Nissan,Juke NISMO RS,SUV,25.0,1,27690.0,0
2020,Audi,A7 Premium,Sedan,25.0,1,86000.0,0
2005,Subaru,Baja Base,Pickup,22.0,0,22495.0,0
2021,Subaru,Ascent Touring 7-Passenger,SUV,21.0,1,45000.0,0
2003,Mercury,Marauder Base,Sedan,18.0,0,35000.0,0
2017,Porsche,Boxster Black Edition,Convertible,21.0,1,70600.0,0
2007,Toyota,Tacoma SR5,Pickup,20.0,0,22000.0,0
2016,Mercedes-Benz,S-Class S 550,Sedan,18.0,1,96500.0,0
2022,Audi,S4 3.0T Premium,Sedan,24.0,1,52500.0,0
2018,BMW,440 Gran Coupe 440i xDrive,Coupe,25.0,1,55000.0,0
2006,Land,Rover Range Rover Sport HSE,SUV,15.0,1,50000.0,0
2006,Jeep,Wrangler Sport,SUV,18.0,0,22000.0,0
2021,Volkswagen,Routan SE,Minivan,17.0,0,30800.0,0
2013,Lincoln,MKZ Base,Sedan,22.0,0,35000.0,0
2008,Toyota,RAV4 Base,SUV,20.0,0,22000.0,0
2023,Mercedes-Benz,AMG GLS 63 4MATIC,SUV,17.0,1,133000.0,0
2011,Lexus,GX 460 Base,SUV,15.0,0,57940.0,0
2018,BMW,530 i,Sedan,26.0,0,55000.0,0
2016,Lexus,GX 470 Base,SUV,15.0,0,52000.0,0
2014,Hyundai,Genesis 3.8,Sedan,22.0,0,38000.0,0
2007,Honda,CR-V EX,SUV,20.0,0,25000.0,0
2002,Nissan,350Z Enthusiast,Coupe,20.0,0,29999.0,0
2013,Toyota,4Runner Trail,SUV,17.0,0,33500.0,0
2022,Mazda,Mazda6 Touring,Sedan,26.0,0,30990.0,0
2019,Chevrolet,Silverado 1500 Limited LT Trail Boss,Pickup,16.0,1,48600.0,0
2016,Mercedes-Benz,AMG GT 63 S 4-Door,Sedan,18.0,1,162900.0,0
2020,Jaguar,F-TYPE R,Coupe,18.0,1,103600.0,0
2022,Lexus,RC F Base,Coupe,16.0,1,96900.0,0
2010,Volvo,S80 T6,Sedan,18.0,0,46700.0,0
2014,Nissan,Frontier SL,Pickup,19.0,0,31990.0,0
2006,Lexus,GX 470 Base,SUV,15.0,0,50000.0,0
2005,Chevrolet,Silverado 1500 LT,Pickup,15.0,0,30000.0,0
2019,Toyota,Sequoia Limited,SUV,13.0,1,62400.0,0
2014,Mazda,Mazda6 i Touring,Sedan,30.0,0,22000.0,0
